LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,SYSTEM_NAME,SCHOOL_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,INEXPERIENCED_FTE,INEXPERIENCED_FTE_PCT,Full School_ID,MATCH_TYPE,SCORE
2017-18,ELBERT COUNTY,ELBERT COUNTY HIGH SCHOOL,ELBERT COUNTY,ELBERT COUNTY HIGH SCHOOL,Teachers,Total,65.3,27.3,42,6520176,PERFECT,100
2017-18,ELBERT COUNTY,ELBERT COUNTY MIDDLE SCHOOL,ELBERT COUNTY,ELBERT COUNTY MIDDLE SCHOOL,Leaders,Not Applicable,3,2,67,6520104,PERFECT,100
2017-18,ELBERT COUNTY,ELBERT COUNTY MIDDLE SCHOOL,ELBERT COUNTY,ELBERT COUNTY MIDDLE SCHOOL,Teachers,Total,63,24,38,6520104,PERFECT,100
2017-18,ELBERT COUNTY,ELBERT COUNTY PRIMARY SCHOOL,ELBERT COUNTY,ELBERT COUNTY PRIMARY SCHOOL,Leaders,Not Applicable,2,0,0,6520213,PERFECT,100
2017-18,ELBERT COUNTY,ELBERT COUNTY PRIMARY SCHOOL,ELBERT COUNTY,ELBERT COUNTY PRIMARY SCHOOL,Teachers,Total,32,4,13,6520213,PERFECT,100
2017-18,ELBERT COUNTY,PAUL J. BLACKWELL LEARNING CENTER,ELBERT COUNTY,PAUL J. BLACKWELL LEARNING CENTER,Leaders,Low Poverty,1,0,0,6520113,PERFECT,100
2017-18,ELBERT COUNTY,PAUL J. BLACKWELL LEARNING CENTER,ELBERT COUNTY,PAUL J. BLACKWELL LEARNING CENTER,Teachers,Total,18,12,67,6520113,PERFECT,100
2017-18,EMANUEL COUNTY,EMANUEL COUNTY INSTITUTE,EMANUEL COUNTY,EMANUEL COUNTY INSTITUTE,Leaders,Not Applicable,3,1,33,6532050,PERFECT,100
2017-18,EMANUEL COUNTY,EMANUEL COUNTY INSTITUTE,EMANUEL COUNTY,EMANUEL COUNTY INSTITUTE,Teachers,Total,42.9,5,12,6532050,PERFECT,100
2017-18,EMANUEL COUNTY,SWAINSBORO ELEMENTARY SCHOOL,EMANUEL COUNTY,SWAINSBORO ELEMENTARY SCHOOL,Leaders,Not Applicable,2,0,0,6530198,PERFECT,100
2017-18,EMANUEL COUNTY,SWAINSBORO ELEMENTARY SCHOOL,EMANUEL COUNTY,SWAINSBORO ELEMENTARY SCHOOL,Teachers,Total,47.9,21,44,6530198,PERFECT,100
2017-18,EMANUEL COUNTY,SWAINSBORO HIGH SCHOOL,EMANUEL COUNTY,SWAINSBORO HIGH SCHOOL,Leaders,Not Applicable,3,1,33,6530189,PERFECT,100
2017-18,EMANUEL COUNTY,SWAINSBORO HIGH SCHOOL,EMANUEL COUNTY,SWAINSBORO HIGH SCHOOL,Teachers,Total,55.9,27.2,49,6530189,PERFECT,100
2017-18,EMANUEL COUNTY,SWAINSBORO MIDDLE SCHOOL,EMANUEL COUNTY,SWAINSBORO MIDDLE SCHOOL,Leaders,Not Applicable,2.5,2.5,100,6530192,PERFECT,100
2017-18,EMANUEL COUNTY,SWAINSBORO MIDDLE SCHOOL,EMANUEL COUNTY,SWAINSBORO MIDDLE SCHOOL,Teachers,Total,47.4,25.3,53,6530192,PERFECT,100
2017-18,EMANUEL COUNTY,SWAINSBORO PRIMARY SCHOOL,EMANUEL COUNTY,SWAINSBORO PRIMARY SCHOOL,Leaders,Not Applicable,2,1,50,6530196,PERFECT,100
2017-18,EMANUEL COUNTY,SWAINSBORO PRIMARY SCHOOL,EMANUEL COUNTY,SWAINSBORO PRIMARY SCHOOL,Teachers,Total,63.9,21.9,34,6530196,PERFECT,100
2017-18,EMANUEL COUNTY,TWIN CITY ELEMENTARY SCHOOL,EMANUEL COUNTY,TWIN CITY ELEMENTARY SCHOOL,Leaders,High Poverty,2,1,50,6530100,PERFECT,100
2017-18,EMANUEL COUNTY,TWIN CITY ELEMENTARY SCHOOL,EMANUEL COUNTY,TWIN CITY ELEMENTARY SCHOOL,Teachers,High Poverty,39,10,26,6530100,PERFECT,100
2017-18,EMANUEL COUNTY,TWIN CITY ELEMENTARY SCHOOL,EMANUEL COUNTY,TWIN CITY ELEMENTARY SCHOOL,Teachers,Total,39,10,26,6530100,PERFECT,100
2017-18,EVANS COUNTY,CLAXTON ELEMENTARY SCHOOL,EVANS COUNTY,CLAXTON ELEMENTARY SCHOOL,Leaders,High Poverty,4.3,3.2,74,6540196,PERFECT,100
2017-18,EVANS COUNTY,CLAXTON ELEMENTARY SCHOOL,EVANS COUNTY,CLAXTON ELEMENTARY SCHOOL,Teachers,High Poverty,71,37,52,6540196,PERFECT,100
2017-18,EVANS COUNTY,CLAXTON ELEMENTARY SCHOOL,EVANS COUNTY,CLAXTON ELEMENTARY SCHOOL,Teachers,Total,71,37,52,6540196,PERFECT,100
2017-18,EVANS COUNTY,CLAXTON HIGH SCHOOL,EVANS COUNTY,CLAXTON HIGH SCHOOL,Leaders,High Poverty,3.1,1.1,34,6542050,PERFECT,100
2017-18,EVANS COUNTY,CLAXTON HIGH SCHOOL,EVANS COUNTY,CLAXTON HIGH SCHOOL,Teachers,High Poverty,35.3,21.8,62,6542050,PERFECT,100
2017-18,EVANS COUNTY,CLAXTON HIGH SCHOOL,EVANS COUNTY,CLAXTON HIGH SCHOOL,Teachers,Total,35.3,21.8,62,6542050,PERFECT,100
2017-18,EVANS COUNTY,CLAXTON MIDDLE SCHOOL,EVANS COUNTY,CLAXTON MIDDLE SCHOOL,Leaders,High Poverty,2.3,0,0,6543050,PERFECT,100
2017-18,EVANS COUNTY,CLAXTON MIDDLE SCHOOL,EVANS COUNTY,CLAXTON MIDDLE SCHOOL,Teachers,High Poverty,35.7,21,59,6543050,PERFECT,100
2017-18,EVANS COUNTY,CLAXTON MIDDLE SCHOOL,EVANS COUNTY,CLAXTON MIDDLE SCHOOL,Teachers,Total,35.7,21,59,6543050,PERFECT,100
2017-18,EVANS COUNTY,SECOND CHANCE,EVANS COUNTY,SECOND CHANCE,Leaders,High Poverty,0.8,0,0,6540197,PERFECT,100
2017-18,FANNIN COUNTY,BLUE RIDGE ELEMENTARY SCHOOL,FANNIN COUNTY,BLUE RIDGE ELEMENTARY SCHOOL,Leaders,Not Applicable,2.2,2.2,100,6551050,PERFECT,100
2017-18,FANNIN COUNTY,BLUE RIDGE ELEMENTARY SCHOOL,FANNIN COUNTY,BLUE RIDGE ELEMENTARY SCHOOL,Teachers,Total,34.8,12,34,6551050,PERFECT,100
2017-18,FANNIN COUNTY,EAST FANNIN ELEMENTARY SCHOOL,FANNIN COUNTY,EAST FANNIN ELEMENTARY SCHOOL,Leaders,Not Applicable,2.2,1.1,48,6550194,PERFECT,100
2017-18,FANNIN COUNTY,EAST FANNIN ELEMENTARY SCHOOL,FANNIN COUNTY,EAST FANNIN ELEMENTARY SCHOOL,Teachers,Total,30.4,10,33,6550194,PERFECT,100
2017-18,FANNIN COUNTY,FANNIN COUNTY HIGH SCHOOL,FANNIN COUNTY,FANNIN COUNTY HIGH SCHOOL,Leaders,Not Applicable,4.6,0,0,6550176,PERFECT,100
2017-18,FANNIN COUNTY,FANNIN COUNTY HIGH SCHOOL,FANNIN COUNTY,FANNIN COUNTY HIGH SCHOOL,Teachers,Total,68.7,20.2,29,6550176,PERFECT,100
2017-18,FANNIN COUNTY,FANNIN COUNTY MIDDLE SCHOOL,FANNIN COUNTY,FANNIN COUNTY MIDDLE SCHOOL,Leaders,Not Applicable,3.2,1.1,35,6550193,PERFECT,100
2017-18,FANNIN COUNTY,FANNIN COUNTY MIDDLE SCHOOL,FANNIN COUNTY,FANNIN COUNTY MIDDLE SCHOOL,Teachers,Total,51.1,9.5,19,6550193,PERFECT,100
2017-18,FANNIN COUNTY,WEST FANNIN ELEMENTARY SCHOOL,FANNIN COUNTY,WEST FANNIN ELEMENTARY SCHOOL,Leaders,Not Applicable,2.2,1.1,48,6550293,PERFECT,100
2017-18,FANNIN COUNTY,WEST FANNIN ELEMENTARY SCHOOL,FANNIN COUNTY,WEST FANNIN ELEMENTARY SCHOOL,Teachers,Total,32.1,12.7,39,6550293,PERFECT,100
2017-18,FAYETTE COUNTY,BENNETT'S MILL MIDDLE SCHOOL,FAYETTE COUNTY,BENNETT'S MILL MIDDLE SCHOOL,Leaders,Not Applicable,3,0,0,6560108,PERFECT,100
2017-18,FAYETTE COUNTY,BENNETT'S MILL MIDDLE SCHOOL,FAYETTE COUNTY,BENNETT'S MILL MIDDLE SCHOOL,Teachers,Total,114,69,61,6560108,PERFECT,100
2017-18,FAYETTE COUNTY,BOOTH MIDDLE SCHOOL,FAYETTE COUNTY,BOOTH MIDDLE SCHOOL,Leaders,Low Poverty,3,1,33,6560178,PERFECT,100
2017-18,FAYETTE COUNTY,BOOTH MIDDLE SCHOOL,FAYETTE COUNTY,BOOTH MIDDLE SCHOOL,Teachers,Low Poverty,119,68,57,6560178,PERFECT,100
2017-18,FAYETTE COUNTY,BOOTH MIDDLE SCHOOL,FAYETTE COUNTY,BOOTH MIDDLE SCHOOL,Teachers,Total,119,68,57,6560178,PERFECT,100
2017-18,FAYETTE COUNTY,BRAELINN ELEMENTARY SCHOOL,FAYETTE COUNTY,BRAELINN ELEMENTARY SCHOOL,Leaders,Low Poverty,2,0,0,6560191,PERFECT,100
2017-18,FAYETTE COUNTY,BRAELINN ELEMENTARY SCHOOL,FAYETTE COUNTY,BRAELINN ELEMENTARY SCHOOL,Teachers,Low Poverty,39.5,10,25,6560191,PERFECT,100
2017-18,FAYETTE COUNTY,BRAELINN ELEMENTARY SCHOOL,FAYETTE COUNTY,BRAELINN ELEMENTARY SCHOOL,Teachers,Total,39.5,10,25,6560191,PERFECT,100
2017-18,FAYETTE COUNTY,CLEVELAND ELEMENTARY SCHOOL,FAYETTE COUNTY,CLEVELAND ELEMENTARY SCHOOL,Leaders,Low Poverty,2,0,0,6560102,PERFECT,100
2017-18,FAYETTE COUNTY,CLEVELAND ELEMENTARY SCHOOL,FAYETTE COUNTY,CLEVELAND ELEMENTARY SCHOOL,Teachers,Low Poverty,53.5,33.5,63,6560102,PERFECT,100
2017-18,FAYETTE COUNTY,CLEVELAND ELEMENTARY SCHOOL,FAYETTE COUNTY,CLEVELAND ELEMENTARY SCHOOL,Teachers,Total,53.5,33.5,63,6560102,PERFECT,100
2017-18,FAYETTE COUNTY,CRABAPPLE LANE ELEMENTARY SCHOOL,FAYETTE COUNTY,CRABAPPLE LANE ELEMENTARY SCHOOL,Leaders,Low Poverty,2,1,50,6560104,PERFECT,100
2017-18,FAYETTE COUNTY,CRABAPPLE LANE ELEMENTARY SCHOOL,FAYETTE COUNTY,CRABAPPLE LANE ELEMENTARY SCHOOL,Teachers,Low Poverty,58,25,43,6560104,PERFECT,100
2017-18,FAYETTE COUNTY,CRABAPPLE LANE ELEMENTARY SCHOOL,FAYETTE COUNTY,CRABAPPLE LANE ELEMENTARY SCHOOL,Teachers,Total,58,25,43,6560104,PERFECT,100
2017-18,FAYETTE COUNTY,FAYETTE COUNTY HIGH SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY HIGH SCHOOL,Leaders,Low Poverty,5,2,40,6560398,PERFECT,100
2017-18,FAYETTE COUNTY,FAYETTE COUNTY HIGH SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY HIGH SCHOOL,Teachers,Low Poverty,245.5,191.5,78,6560398,PERFECT,100
2017-18,FAYETTE COUNTY,FAYETTE COUNTY HIGH SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY HIGH SCHOOL,Teachers,Total,245.5,191.5,78,6560398,PERFECT,100
2017-18,FAYETTE COUNTY,FAYETTEVILLE ELEMENTARY SCHOOL,FAYETTE COUNTY,FAYETTEVILLE ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6560402,PERFECT,100
2017-18,FAYETTE COUNTY,FAYETTEVILLE ELEMENTARY SCHOOL,FAYETTE COUNTY,FAYETTEVILLE ELEMENTARY SCHOOL,Teachers,Total,71.5,51.5,72,6560402,PERFECT,100
2017-18,FAYETTE COUNTY,FLAT ROCK MIDDLE SCHOOL,FAYETTE COUNTY,FLAT ROCK MIDDLE SCHOOL,Leaders,Low Poverty,3,1,33,6560491,PERFECT,100
2017-18,FAYETTE COUNTY,FLAT ROCK MIDDLE SCHOOL,FAYETTE COUNTY,FLAT ROCK MIDDLE SCHOOL,Teachers,Low Poverty,105,74,70,6560491,PERFECT,100
2017-18,FAYETTE COUNTY,FLAT ROCK MIDDLE SCHOOL,FAYETTE COUNTY,FLAT ROCK MIDDLE SCHOOL,Teachers,Total,105,74,70,6560491,PERFECT,100
2017-18,FAYETTE COUNTY,HUDDLESTON ELEMENTARY SCHOOL,FAYETTE COUNTY,HUDDLESTON ELEMENTARY SCHOOL,Leaders,Low Poverty,2,0,0,6560180,PERFECT,100
2017-18,FAYETTE COUNTY,HUDDLESTON ELEMENTARY SCHOOL,FAYETTE COUNTY,HUDDLESTON ELEMENTARY SCHOOL,Teachers,Low Poverty,53.5,24.5,46,6560180,PERFECT,100
2017-18,FAYETTE COUNTY,HUDDLESTON ELEMENTARY SCHOOL,FAYETTE COUNTY,HUDDLESTON ELEMENTARY SCHOOL,Teachers,Total,53.5,24.5,46,6560180,PERFECT,100
2017-18,FAYETTE COUNTY,INMAN ELEMENTARY,FAYETTE COUNTY,INMAN ELEMENTARY,Leaders,Low Poverty,2,1,50,6560111,PERFECT,100
2017-18,FAYETTE COUNTY,INMAN ELEMENTARY,FAYETTE COUNTY,INMAN ELEMENTARY,Teachers,Low Poverty,68,41,60,6560111,PERFECT,100
2017-18,FAYETTE COUNTY,INMAN ELEMENTARY,FAYETTE COUNTY,INMAN ELEMENTARY,Teachers,Total,68,41,60,6560111,PERFECT,100
2017-18,FAYETTE COUNTY,KEDRON ELEMENTARY SCHOOL,FAYETTE COUNTY,KEDRON ELEMENTARY SCHOOL,Leaders,Low Poverty,2,0,0,6560196,PERFECT,100
2017-18,FAYETTE COUNTY,KEDRON ELEMENTARY SCHOOL,FAYETTE COUNTY,KEDRON ELEMENTARY SCHOOL,Teachers,Low Poverty,49,17,35,6560196,PERFECT,100
2017-18,FAYETTE COUNTY,KEDRON ELEMENTARY SCHOOL,FAYETTE COUNTY,KEDRON ELEMENTARY SCHOOL,Teachers,Total,49,17,35,6560196,PERFECT,100
2017-18,FAYETTE COUNTY,MCINTOSH HIGH SCHOOL,FAYETTE COUNTY,MCINTOSH HIGH SCHOOL,Leaders,Low Poverty,6,3,50,6560182,PERFECT,100
2017-18,FAYETTE COUNTY,MCINTOSH HIGH SCHOOL,FAYETTE COUNTY,MCINTOSH HIGH SCHOOL,Teachers,Low Poverty,242,174,72,6560182,PERFECT,100
2017-18,FAYETTE COUNTY,MCINTOSH HIGH SCHOOL,FAYETTE COUNTY,MCINTOSH HIGH SCHOOL,Teachers,Total,242,174,72,6560182,PERFECT,100
2017-18,FAYETTE COUNTY,NORTH FAYETTE ELEMENTARY SCHOOL,FAYETTE COUNTY,NORTH FAYETTE ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6560181,PERFECT,100
2017-18,FAYETTE COUNTY,NORTH FAYETTE ELEMENTARY SCHOOL,FAYETTE COUNTY,NORTH FAYETTE ELEMENTARY SCHOOL,Teachers,Total,93,72,77,6560181,PERFECT,100
2017-18,FAYETTE COUNTY,OAK GROVE ELEMENTARY SCHOOL,FAYETTE COUNTY,OAK GROVE ELEMENTARY SCHOOL,Leaders,Low Poverty,2,1,50,6560186,PERFECT,100
2017-18,FAYETTE COUNTY,OAK GROVE ELEMENTARY SCHOOL,FAYETTE COUNTY,OAK GROVE ELEMENTARY SCHOOL,Teachers,Low Poverty,74,48,65,6560186,PERFECT,100
2017-18,FAYETTE COUNTY,OAK GROVE ELEMENTARY SCHOOL,FAYETTE COUNTY,OAK GROVE ELEMENTARY SCHOOL,Teachers,Total,74,48,65,6560186,PERFECT,100
2017-18,FAYETTE COUNTY,PEACHTREE CITY ELEMENTARY SCHOOL,FAYETTE COUNTY,PEACHTREE CITY ELEMENTARY SCHOOL,Leaders,Low Poverty,2,0,0,6561052,PERFECT,100
2017-18,FAYETTE COUNTY,PEACHTREE CITY ELEMENTARY SCHOOL,FAYETTE COUNTY,PEACHTREE CITY ELEMENTARY SCHOOL,Teachers,Low Poverty,44,15,34,6561052,PERFECT,100
2017-18,FAYETTE COUNTY,PEACHTREE CITY ELEMENTARY SCHOOL,FAYETTE COUNTY,PEACHTREE CITY ELEMENTARY SCHOOL,Teachers,Total,44,15,34,6561052,PERFECT,100
2017-18,FAYETTE COUNTY,PEEPLES ELEMENTARY SCHOOL,FAYETTE COUNTY,PEEPLES ELEMENTARY SCHOOL,Leaders,Low Poverty,2,1,50,6560199,PERFECT,100
2017-18,FAYETTE COUNTY,PEEPLES ELEMENTARY SCHOOL,FAYETTE COUNTY,PEEPLES ELEMENTARY SCHOOL,Teachers,Low Poverty,62,30,48,6560199,PERFECT,100
2017-18,FAYETTE COUNTY,PEEPLES ELEMENTARY SCHOOL,FAYETTE COUNTY,PEEPLES ELEMENTARY SCHOOL,Teachers,Total,62,30,48,6560199,PERFECT,100
2017-18,FAYETTE COUNTY,RISING STARR MIDDLE SCHOOL,FAYETTE COUNTY,RISING STARR MIDDLE SCHOOL,Leaders,Low Poverty,3,0,0,6560298,PERFECT,100
2017-18,FAYETTE COUNTY,RISING STARR MIDDLE SCHOOL,FAYETTE COUNTY,RISING STARR MIDDLE SCHOOL,Teachers,Low Poverty,70,19,27,6560298,PERFECT,100
2017-18,FAYETTE COUNTY,RISING STARR MIDDLE SCHOOL,FAYETTE COUNTY,RISING STARR MIDDLE SCHOOL,Teachers,Total,70,19,27,6560298,PERFECT,100
2017-18,FAYETTE COUNTY,ROBERT J. BURCH ELEMENTARY SCHOOL,FAYETTE COUNTY,ROBERT J. BURCH ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6560291,PERFECT,100
2017-18,FAYETTE COUNTY,ROBERT J. BURCH ELEMENTARY SCHOOL,FAYETTE COUNTY,ROBERT J. BURCH ELEMENTARY SCHOOL,Teachers,Total,72,46,64,6560291,PERFECT,100
2017-18,FAYETTE COUNTY,SANDY CREEK HIGH SCHOOL,FAYETTE COUNTY,SANDY CREEK HIGH SCHOOL,Leaders,Low Poverty,5,2,40,6560192,PERFECT,100
2017-18,FAYETTE COUNTY,SANDY CREEK HIGH SCHOOL,FAYETTE COUNTY,SANDY CREEK HIGH SCHOOL,Teachers,Low Poverty,148,108,73,6560192,PERFECT,100
2017-18,FAYETTE COUNTY,SANDY CREEK HIGH SCHOOL,FAYETTE COUNTY,SANDY CREEK HIGH SCHOOL,Teachers,Total,148,108,73,6560192,PERFECT,100
2017-18,FAYETTE COUNTY,SARA HARP MINTER ELEMENTARY SCHOOL,FAYETTE COUNTY,SARA HARP MINTER ELEMENTARY SCHOOL,Leaders,Low Poverty,2,1,50,6560103,PERFECT,100
2017-18,FAYETTE COUNTY,SARA HARP MINTER ELEMENTARY SCHOOL,FAYETTE COUNTY,SARA HARP MINTER ELEMENTARY SCHOOL,Teachers,Low Poverty,67,27,40,6560103,PERFECT,100
2017-18,FAYETTE COUNTY,SARA HARP MINTER ELEMENTARY SCHOOL,FAYETTE COUNTY,SARA HARP MINTER ELEMENTARY SCHOOL,Teachers,Total,67,27,40,6560103,PERFECT,100
2017-18,FAYETTE COUNTY,SPRING HILL ELEMENTARY SCHOOL,FAYETTE COUNTY,SPRING HILL ELEMENTARY SCHOOL,Leaders,Not Applicable,2,0,0,6560296,PERFECT,100
2017-18,FAYETTE COUNTY,SPRING HILL ELEMENTARY SCHOOL,FAYETTE COUNTY,SPRING HILL ELEMENTARY SCHOOL,Teachers,Total,80.5,50,62,6560296,PERFECT,100
2017-18,FAYETTE COUNTY,STARRS MILL HIGH SCHOOL,FAYETTE COUNTY,STARRS MILL HIGH SCHOOL,Leaders,Low Poverty,5,3,60,6560198,PERFECT,100
2017-18,FAYETTE COUNTY,STARRS MILL HIGH SCHOOL,FAYETTE COUNTY,STARRS MILL HIGH SCHOOL,Teachers,Low Poverty,143,74,52,6560198,PERFECT,100
2017-18,FAYETTE COUNTY,STARRS MILL HIGH SCHOOL,FAYETTE COUNTY,STARRS MILL HIGH SCHOOL,Teachers,Total,143,74,52,6560198,PERFECT,100
2017-18,FAYETTE COUNTY,WHITEWATER HIGH SCHOOL,FAYETTE COUNTY,WHITEWATER HIGH SCHOOL,Leaders,Low Poverty,4.5,1.5,33,6560105,PERFECT,100
2017-18,FAYETTE COUNTY,WHITEWATER HIGH SCHOOL,FAYETTE COUNTY,WHITEWATER HIGH SCHOOL,Teachers,Low Poverty,197.5,132,67,6560105,PERFECT,100
2017-18,FAYETTE COUNTY,WHITEWATER HIGH SCHOOL,FAYETTE COUNTY,WHITEWATER HIGH SCHOOL,Teachers,Total,197.5,132,67,6560105,PERFECT,100
2017-18,FAYETTE COUNTY,WHITEWATER MIDDLE SCHOOL,FAYETTE COUNTY,WHITEWATER MIDDLE SCHOOL,Leaders,Low Poverty,3,1,33,6560391,PERFECT,100
2017-18,FAYETTE COUNTY,WHITEWATER MIDDLE SCHOOL,FAYETTE COUNTY,WHITEWATER MIDDLE SCHOOL,Teachers,Low Poverty,105,58,55,6560391,PERFECT,100
2017-18,FAYETTE COUNTY,WHITEWATER MIDDLE SCHOOL,FAYETTE COUNTY,WHITEWATER MIDDLE SCHOOL,Teachers,Total,105,58,55,6560391,PERFECT,100
2017-18,FLOYD COUNTY,ALTO PARK ELEMENTARY SCHOOL,FLOYD COUNTY,ALTO PARK ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6571050,PERFECT,100
2017-18,FLOYD COUNTY,ALTO PARK ELEMENTARY SCHOOL,FLOYD COUNTY,ALTO PARK ELEMENTARY SCHOOL,Teachers,Total,36.1,9,25,6571050,PERFECT,100
2017-18,FLOYD COUNTY,ARMUCHEE ELEMENTARY SCHOOL,FLOYD COUNTY,ARMUCHEE ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6570195,PERFECT,100
2017-18,FLOYD COUNTY,ARMUCHEE ELEMENTARY SCHOOL,FLOYD COUNTY,ARMUCHEE ELEMENTARY SCHOOL,Teachers,Total,26,6,23,6570195,PERFECT,100
2017-18,FLOYD COUNTY,ARMUCHEE HIGH SCHOOL,FLOYD COUNTY,ARMUCHEE HIGH SCHOOL,Leaders,Not Applicable,3,0,0,6570401,PERFECT,100
2017-18,FLOYD COUNTY,ARMUCHEE HIGH SCHOOL,FLOYD COUNTY,ARMUCHEE HIGH SCHOOL,Teachers,Total,68,41,60,6570401,PERFECT,100
2017-18,FLOYD COUNTY,ARMUCHEE MIDDLE SCHOOL,FLOYD COUNTY,ARMUCHEE MIDDLE SCHOOL,Leaders,Not Applicable,2,1,50,6570303,PERFECT,100
2017-18,FLOYD COUNTY,ARMUCHEE MIDDLE SCHOOL,FLOYD COUNTY,ARMUCHEE MIDDLE SCHOOL,Teachers,Total,33,11,33,6570303,PERFECT,100
2017-18,FLOYD COUNTY,CAVE SPRING ELEMENTARY SCHOOL,FLOYD COUNTY,CAVE SPRING ELEMENTARY SCHOOL,Leaders,Not Applicable,1,0.5,50,6573050,PERFECT,100
2017-18,FLOYD COUNTY,CAVE SPRING ELEMENTARY SCHOOL,FLOYD COUNTY,CAVE SPRING ELEMENTARY SCHOOL,Teachers,Total,18,6,33,6573050,PERFECT,100
2017-18,FLOYD COUNTY,COOSA HIGH SCHOOL,FLOYD COUNTY,COOSA HIGH SCHOOL,Leaders,Not Applicable,3,1,33,6575050,PERFECT,100
2017-18,FLOYD COUNTY,COOSA HIGH SCHOOL,FLOYD COUNTY,COOSA HIGH SCHOOL,Teachers,Total,86.5,63.3,73,6575050,PERFECT,100
2017-18,FLOYD COUNTY,COOSA MIDDLE SCHOOL,FLOYD COUNTY,COOSA MIDDLE SCHOOL,Leaders,Not Applicable,2,0,0,6570103,PERFECT,100
2017-18,FLOYD COUNTY,COOSA MIDDLE SCHOOL,FLOYD COUNTY,COOSA MIDDLE SCHOOL,Teachers,Total,43,22,51,6570103,PERFECT,100
2017-18,FLOYD COUNTY,GARDEN LAKES ELEMENTARY SCHOOL,FLOYD COUNTY,GARDEN LAKES ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6572052,PERFECT,100
2017-18,FLOYD COUNTY,GARDEN LAKES ELEMENTARY SCHOOL,FLOYD COUNTY,GARDEN LAKES ELEMENTARY SCHOOL,Teachers,Total,44.9,15.9,35,6572052,PERFECT,100
2017-18,FLOYD COUNTY,GLENWOOD PRIMARY SCHOOL,FLOYD COUNTY,GLENWOOD PRIMARY SCHOOL,Leaders,Not Applicable,2,1,50,6573052,PERFECT,100
2017-18,FLOYD COUNTY,GLENWOOD PRIMARY SCHOOL,FLOYD COUNTY,GLENWOOD PRIMARY SCHOOL,Teachers,Total,34,10,29,6573052,PERFECT,100
2017-18,FLOYD COUNTY,JOHNSON ELEMENTARY,FLOYD COUNTY,JOHNSON ELEMENTARY,Leaders,Not Applicable,2,2,100,6570102,PERFECT,100
2017-18,FLOYD COUNTY,JOHNSON ELEMENTARY,FLOYD COUNTY,JOHNSON ELEMENTARY,Teachers,Total,38,9,24,6570102,PERFECT,100
2017-18,FLOYD COUNTY,MCHENRY PRIMARY,FLOYD COUNTY,MCHENRY PRIMARY,Leaders,Not Applicable,2,0,0,6570173,PERFECT,100
2017-18,FLOYD COUNTY,MCHENRY PRIMARY,FLOYD COUNTY,MCHENRY PRIMARY,Teachers,Total,19.6,8,41,6570173,PERFECT,100
2017-18,FLOYD COUNTY,MODEL ELEMENTARY SCHOOL,FLOYD COUNTY,MODEL ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,6570188,PERFECT,100
2017-18,FLOYD COUNTY,MODEL ELEMENTARY SCHOOL,FLOYD COUNTY,MODEL ELEMENTARY SCHOOL,Teachers,Total,37,8,22,6570188,PERFECT,100
2017-18,FLOYD COUNTY,MODEL HIGH,FLOYD COUNTY,MODEL HIGH,Leaders,Not Applicable,3,2,67,6570111,PERFECT,100
2017-18,FLOYD COUNTY,MODEL HIGH,FLOYD COUNTY,MODEL HIGH,Teachers,Total,75.1,44,59,6570111,PERFECT,100
2017-18,FLOYD COUNTY,MODEL MIDDLE SCHOOL,FLOYD COUNTY,MODEL MIDDLE SCHOOL,Leaders,Not Applicable,2,0,0,6570203,PERFECT,100
2017-18,FLOYD COUNTY,MODEL MIDDLE SCHOOL,FLOYD COUNTY,MODEL MIDDLE SCHOOL,Teachers,Total,39.1,7,18,6570203,PERFECT,100
2017-18,FLOYD COUNTY,PEPPERELL ELEMENTARY,FLOYD COUNTY,PEPPERELL ELEMENTARY,Leaders,Not Applicable,2,0,0,6570199,PERFECT,100
2017-18,FLOYD COUNTY,PEPPERELL ELEMENTARY,FLOYD COUNTY,PEPPERELL ELEMENTARY,Teachers,Total,44,11,25,6570199,PERFECT,100
2017-18,FLOYD COUNTY,PEPPERELL HIGH SCHOOL,FLOYD COUNTY,PEPPERELL HIGH SCHOOL,Leaders,Not Applicable,3,1,33,6570107,PERFECT,100
2017-18,FLOYD COUNTY,PEPPERELL HIGH SCHOOL,FLOYD COUNTY,PEPPERELL HIGH SCHOOL,Teachers,Total,86.4,56.1,65,6570107,PERFECT,100
2017-18,FLOYD COUNTY,PEPPERELL MIDDLE SCHOOL,FLOYD COUNTY,PEPPERELL MIDDLE SCHOOL,Leaders,Not Applicable,3,1,33,6570273,PERFECT,100
2017-18,FLOYD COUNTY,PEPPERELL MIDDLE SCHOOL,FLOYD COUNTY,PEPPERELL MIDDLE SCHOOL,Teachers,Total,52.3,23,44,6570273,PERFECT,100
