LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,OUTOFFIELD_FTE,OUTOFFIELD_FTE_PCT,SCHOOL_ID,MATCHING_NAME,CONFIDENCE
2017-18,Randolph County,Randolph County- All Schools,Teachers,High Poverty,58.3,12.9,22,6460182,Dooly County High School,75
2017-18,Randolph County,Randolph County- All Schools,Teachers,Total,59.3,13.9,23,6460182,Dooly County High School,75
2017-18,Richmond County,Academy of Richmond County High School,Teachers,High Poverty,90.7,20.6,23,7214060,Academy of Richmond County High School,100
2017-18,Richmond County,Academy of Richmond County High School,Teachers,Total,90.7,20.6,23,7214060,Academy of Richmond County High School,100
2017-18,Richmond County,Alternative Education Center at Lamar,Teachers,High Poverty,32.0,10.9,34,7210391,Alternative Education Center at Lamar,100
2017-18,Richmond County,Alternative Education Center at Lamar,Teachers,Total,32.0,10.9,34,7210391,Alternative Education Center at Lamar,100
2017-18,Richmond County,Barton Chapel Elementary School,Teachers,High Poverty,38.3,3.0,8,7212050,Barton Chapel Elementary School,100
2017-18,Richmond County,Barton Chapel Elementary School,Teachers,Total,38.3,3.0,8,7212050,Barton Chapel Elementary School,100
2017-18,Richmond County,Bayvale Elementary School,Teachers,High Poverty,52.5,14.0,27,7213050,Bayvale Elementary School,100
2017-18,Richmond County,Bayvale Elementary School,Teachers,Total,52.5,14.0,27,7213050,Bayvale Elementary School,100
2017-18,Richmond County,Blythe Elementary School,Teachers,High Poverty,22.7,0.6,3,7214050,Blythe Elementary School,100
2017-18,Richmond County,Blythe Elementary School,Teachers,Total,22.7,0.6,3,7214050,Blythe Elementary School,100
2017-18,Richmond County,Butler High School,Teachers,High Poverty,64.0,20.4,32,7211052,Butler High School,100
2017-18,Richmond County,Butler High School,Teachers,Total,64.0,20.4,32,7211052,Butler High School,100
2017-18,Richmond County,Copeland Elementary School,Teachers,High Poverty,34.0,1.1,3,7212052,Copeland Elementary School,100
2017-18,Richmond County,Copeland Elementary School,Teachers,Total,34.0,1.1,3,7212052,Copeland Elementary School,100
2017-18,Richmond County,Craig-Houghton Elementary School,Teachers,High Poverty,30.0,6.4,21,7210101,Craig-Houghton Elementary School,100
2017-18,Richmond County,Craig-Houghton Elementary School,Teachers,Total,30.0,6.4,21,7210101,Craig-Houghton Elementary School,100
2017-18,Richmond County,Cross Creek High School,Teachers,High Poverty,83.8,21.9,26,7210100,Cross Creek High School,100
2017-18,Richmond County,Cross Creek High School,Teachers,Total,83.8,21.9,26,7210100,Cross Creek High School,100
